title,original_url,thumbnail_url,source_website,resolution,search_query,page_number,local_path
Tìm hiểu biện pháp thi công bó vỉa thịnh hành hiện nay,https://hbcg.vn/laravel-filemanager/app/public/media/image/bien-phap-thi-cong-bo-via-4.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3y46Hxrbdmv2ZX4SrQuLhT5MSGRxQJLR_oN8pSksByA&s,hbcg.vn,600x400,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524576.jpg
"Vỉa hè, lòng đường: Cán bộ được sử dụng, nhân dân thì không!?",https://i.ex-cdn.com/vovgiaothong.vn/files/content/2022/04/18/img_5931-0812.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvVsynK5vJbUO4QHNq94XUg4SZ2l8uBkI-Bi8A-YCVLw&s,VOV Giao thông,808x606,công trình đang thi công trên vỉa hè,1,
"Hà Nội: Tạm dừng đào đường, lát vỉa hè để phục vụ nhu cầu đi ...",https://suckhoedoisong.qltns.mediacdn.vn/324455921873985536/2025/1/19/base64-1737278363414906410338-1737330421352-1737330422778257025054.jpeg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpS6kOYZrC7f-dEr8V7IARaYsJjkIFqaDiABKoacnE2w&s,Sức khỏe đời sống,2000x1334,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524576.jpeg
"Hết thời chiếm dụng vỉa hè, lòng đường?",https://nld.mediacdn.vn/291774122806476800/2023/2/8/5-mot-quan-an-cho-xe-may-dau-tran-xuong-long-duong-khu-vuc-vong-xoay-ho-con-rua-quan-3-anh-vu-16758656271371792880271.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR74JcQhWi_G19ibr6JQ3DfB-GhLokPqLgdPfccSerofQ&s,Báo Người Lao Động,2000x1333,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524576.jpg
5 Tiêu Chí Quan Trọng Trong Thiết Kế Vỉa Hè Xây Dựng Đô Thị,https://media.loveitopcdn.com/39249/5-tieu-chi-quan-trong-trong-thiet-ke-via-he-xay-dung-do-thi.png,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpym3E0lE6vE2p2IbIErGproYTjKYUcc5HX0LBLXardA&s,Gạch Thái Châu Giá Rẻ,500x375,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524577.png
ẢNH] Đường Vũ Trọng Phụng thi công 'rùa bò': Dài hơn 400 m ...,https://ddk.1cdn.vn/2021/12/08/image.daidoanket.vn-images-upload-lekhanh-12082021-_ddk_9392.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRGIAfPIN_FY9PSVKtJAjlisiGXMk8Q8SEjy1g4-kmGg&s,Báo Đại Đoàn Kết,1920x1282,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524577.jpg
"Xã Lê Lợi (huyện An Dương): Nhân dân đồng thuận, 5/5 tuyến ...",https://baohaiphong.vn/files/ecm/source_files/2024/10/02//cf391bee-c6da-4bdf-9986-692f576a785e-z5888502067856_d1d2a256ccc788f51d73c54e1a32f28b.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVJWC6MsGOPHgI09TgMKK-4sOekPKKRMLOusCsg54hMw&s,Báo Hải Phòng,2560x1706,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524577.jpg
Đẩy Nhanh Thi Công Quốc Lộ 53 Đoạn Trà Vinh – Long Toàn ...,http://amaluna.tnrstars.vn/wp-content/uploads/2020/05/0156bbe84ed8b486edc9-1588735685-width1004height565.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmCyFSRgdYy4jzWjE0nqcAg-6G5ehiARwepdZuGbwF2A&s,TNR STARS KIẾN TƯỜNG,1004x565,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524578.jpg
"Thi công ì ạch ở Võ Văn Ngân, Tập đoàn Anh Vinh bị thu hồi ...",https://baogiaothong.mediacdn.vn/upload/images/2021-4/article_img/2021-12-10/img-bgt-2021-vo-van-ngan-1639125955-width700height474.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtLj44QUypgwrIXauaPLm5UFD_cPUfVarusIfLacdF7Q&s,Báo Giao Thông,700x474,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524578.jpg
Những vi phạm nhìn thấy ở tòa nhà The Grand Hà Nội,https://phapluat.tuoitrethudo.vn/stores/news_dataimages/nguyenthithanhhoa/122023/20/10/nhung-vi-pham-nhin-thay-o-toa-nha-the-grand-ha-noi_2.jpg?rt=20231220101123,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoXOeW3D9MD7cQfQn80HCylToUTzti4pg910e2lXZ6sQ&s,Tuổi trẻ và Pháp luật - Báo Tuổi Trẻ Thủ Đô,1000x563,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524578.jpg
Cốt nền là gì? Quy định thi công cốt nền,https://tecwoodoutdoorfloor.com/upload/images/Blog/cot-nen3.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsX1-5iOfOUwOTJZEV_eFsZ1551ksTQEVQYOeQPsudtg&s,gỗ nhựa TecWood,900x600,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524578.jpg
Địa chỉ cung cấp giá gạch Terrazzo lát vỉa hè tốt nhất Hà Nội,https://damaigranito.com/wp-content/uploads/2021/12/gia-gach-terrazzo-via-he.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqLyG4FsCujCWBtpmOyvM7tvsMN88JAc9LsG-6bG3jIg&s,đá mài Granito,750x713,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524579.jpg
Quảng Trị: Vỉa hè vừa làm xong đã bị đào lên để thi công ...,https://media-cdn-v2.laodong.vn/Storage/NewsPortal/2023/3/9/1155962/Via-He-Quang-Tri-5.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgCqXgctb_ea8Abn9h4dWxcEUs5JEa4U5lqZGx1EqORw&s,Báo Lao Động,1960x1273,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524579.jpg
Hàng rào Biển báo Công trình đang thi công - 120x150cm có ...,https://bienbaocongtrinh.com/upload/sanpham/hang-rao-bien-bao-cong-trinh-thi-cong-(6)-4682.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSw0gkohEUmkYGZVjtj-GtPJYDcAxc8y9WxA-3bSjd16w&s,Biển báo,1000x1000,công trình đang thi công trên vỉa hè,1,
"Hà Nội: Công trình thi công xuyên đêm, dân cũng ""trắng đêm ...",https://cdnphoto.dantri.com.vn/9LhKIk3BDBqos5-PHPQyHeuk7tA=/thumb_w/990/2021/12/07/z30024181708296700491a97bbec3d23bc93dce1d7e573-1638891065036.jpeg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvsHwwif0lqi_dOH-O8uvOq5QnjqBiX0HadW3SRc4ffQ&s,Dân trí,990x660,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524580.jpeg
Dịch vụ - Thi Công Lát Gạch Vỉa Hè - GIÁ RẺ: 0972 580 443,https://xaydungnamtin.com/upload/tiny/gch_va_he/thi-cong-lat-gch-va-he-15.gif,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlRxWZCtL1YQhcDrULknQ6AKOTc_hiEM7SGky8WG4XZg&s,Xây Dựng Nhà Tiền Chế,650x468,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524580.gif
TP.HCM: Nhiều người té ngã sóng soài trên đường qua công ...,https://danviet.mediacdn.vn/296231569849192448/2024/3/16/z5254981304448949c9bebfa52802fc76bba04ebfca826-17105842723031329183624.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcST7hvodCz5LdAZXGB0PY1WDyQv2VSbA_IUXMD05hacVg&s,Dân Việt,2568x1926,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524580.jpg
Thông xe một phần đường song hành cao tốc TP HCM - Long Thành,https://sgtvt.hochiminhcity.gov.vn/Tin-tuc/Chi-tiet-bai-viet/moduleId/2002/controller/TinTuc/action/Image?filePath=/NOIDUNG/2023/7/24/NOIDUNG_03504901.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQcWaGLggenBTK0ABoLu557VFozB5-6DaF83culj4Y-Cg&s,Sở giao thông vận tải TPHCM,1020x676,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524581.jpg
"Hà Nội: Một số đơn vị thi công vỉa hè, làm đường chưa chấp ...",https://vnanet.vn/Data/Articles/2023/12/02/7110475/vna_potal_ha_noi_mot_so_don_vi_thi_cong_via_he_lam_duong_chua_chap_hanh_dung_cac_quy_dinh_stand.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4Gtb1Zuu6QxSBSAq-h7lbO2AsoceiYwlSqHnE9qWLQQ&s,TTXVN,665x489,công trình đang thi công trên vỉa hè,1,
Cận cảnh tuyến đường 800 tỷ phía đông TP.HCM sắp về đích sau ...,https://baogiaothong.mediacdn.vn/603483875699699712/2025/1/12/img20250112164526-17366761160711377127787.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvBANrmKnOx2f-KWuyzd6ZtcIjEsQu2uaz4DKoQd1fkw&s,Tra Cứu Quy Hoạch,2560x1702,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524587.jpg
Biển báo Công trường đang thi công - chú ý giảm tốc độ 5km/h,https://bienbaodaian.com/upload/sanpham/bien-bao-cong-trinh-dang-thi-cong-00-0317.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9W50VilsGWsAhmTVUSewbRud9_-QwdFrPJkDxsZjfaQ&s,Biển báo,1000x1000,công trình đang thi công trên vỉa hè,1,
Pleiku: Nỗ lực hoàn thiện hạ tầng giao thông đô thị,https://cdn1z.reatimes.vn/mediav2/media/uploaded/3/2019/01/20/images27306761aynhanhtienothiconguonghaibatrung.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnDqJTh7VCGpKQBAU2G7rTixw_VBYBnvkq3RlWQts9-A&s,Địa Ốc Phương Nam - Reatimes,900x573,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524588.jpg
"Đôn đốc công trình về đích, bảo đảm phục vụ APEC 2017",https://xaydung.gov.vn/Images/TinTuc/Old/39/67/396736.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQs8XJoilBGNVMYzNlPwWBiMRQSwrFA-F9AR-QymKz29g&s,Bộ Xây dựng,640x327,công trình đang thi công trên vỉa hè,1,
"Cao điểm xử lý lấn chiếm vỉa hè, lòng đường",https://tl.cdnchinhphu.vn/344445545208135680/2022/8/19/444-16608997146761985027404.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmKhQVFiMf0tUKVs7QBQU9EIjm779NLtQSeUNLlgcGWA&s,thanglong.chinhphu.vn - Cổng Thông tin điện tử Chính phủ,800x602,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524589.jpg
Đà Nẵng: Hệ thống thoát nước còn nhiều bất cập,https://btnmt.1cdn.vn/2018/12/18/anh-1-1_5.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXJh1wh9YkdDIio1Yms2pZvi8dkRU4AYK2K9C9g0OOKg&s,Báo Tài nguyên & Môi trường,1043x720,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524589.jpg
Vỉa hè - không gian công cộng dễ tiếp cận của cộng đồng ...,https://tckt.hn.ss.bfcplatform.vn/2017/03/17A03050-tckt-02.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVVtc7BDoVGKdnETCna6VNC41vPbPDm0QwFg1206z_vw&s,Tạp chí Kiến trúc,1920x3034,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524589.jpg
"Di dời cây xanh TP.HCM mở rộng đại lộ Võ Văn Kiệt , giảm ùn tắc",https://sohanews.sohacdn.com/160588918557773824/2024/6/22/dji0971-12191265-1719043713845-17190437139601734007791.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwTzT2atDiEqYTUHntjXDu4a9_TdUJE-CZ3PewdyODQA&s,SOHA,1920x1440,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524590.jpg
Tạo đồng thuận trong xây dựng công trình “Nâng cấp vỉa hè ...,https://huyendakha.kontum.gov.vn/upload/104863/fck/trongnghia/Ban%20Qu%E1%BA%A3n%20l%C3%BD%20d%E1%BB%B1%20%C3%A1n%20%C4%90%E1%BA%A7u%20t%C6%B0%20x%C3%A2y%20d%E1%BB%B1ng%20huy%E1%BB%87n%20v%C3%A0%20UBND%20th%E1%BB%8B%20tr%E1%BA%A5n%20%C4%90%C4%83k%20H%C3%A0%20t%C4%83ng%20c%C6%B0%E1%BB%9Dng%20c%C3%B4ng%20t%C3%A1c%20tuy%C3%AAn%20truy%E1%BB%81n%20v%E1%BA%ADn%20%C4%91%E1%BB%99ng%20c%C3%A1c%20h%E1%BB%99%20d%C3%A2n%20th%E1%BB%B1c%20hi%E1%BB%87n%20ch%E1%BB%A7%20tr%C6%B0%C6%A1ng%20x%C3%A3%20h%E1%BB%99i%20h%C3%B3a%20x%C3%A2y%20d%E1%BB%B1ng%20c%C3%B4ng%20tr%C3%ACnh%20v%E1%BB%89a%20h%C3%A8%201.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKhZ-79EcyQoBe_r2pT3YaNK683IC9A5jzmFCjSE6V3g&s,UBND huyện Đăk Hà,1600x880,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524590.jpg
"Đình chỉ thi công,công trình gây sạt lở tại đường 3/4 TP. Đà Lạt",http://lamdongtv.vn/Uploaded/Users/hop/images/2021/7/dinhchithicong-ct-showroom-toyota_3-4_Dalat__.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2z1OHtVnTE5dnDDvMUYO9OcRLY-NVdfk33sG7qfiLdw&s,Lamdongtv.vn,640x384,công trình đang thi công trên vỉa hè,1,images/công trình đang thi công trên vỉa hè_1739524590.jpg
Thấp thỏm vỉa hè qua công trường,https://i.ex-cdn.com/vovgiaothong.vn/files/content/2024/06/25/3518-a2-rat-hiem-khi-thay-co-canh-bao-truoc-sau-va-tren-via-he-noi-cong-trinh-thi-cong-an-ngu-1535.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtm6thvjuK5osrGmuyHpDmbNdfAuvuhRG5NP4GAaKwQQ&s,VOV Giao thông,1280x934,công trình đang thi công trên vỉa hè,1,
Bình Dương: Vì sao đường Bạch đằng nối dài vừa khánh thành ...,https://static.kinhtedothi.vn/w960/images/upload/2022/10/28/len-bai.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHzzH-vFaLblP1dMTjQTBr6wZGC8DmijoavA&s,Báo Kinh tế đô thị,900x675,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524594.jpg
Bài viết chi tiết,https://media.quangninh.gov.vn/318f7644-d326-49ef-82e2-b612b5bb7dac/Libraries/HinhAnhBaiViet/MINH%20NGUYET/My%20folder/THANG%2012/1%20C%C3%B4ng%20ty%20CP%20M%C3%B4i%20tr%C6%B0%E1%BB%9Dng%20%C4%91%C3%B4%20th%E1%BB%8B%20C%E1%BA%A9m%20Ph%E1%BA%A3.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGLn_AkWhmLxXFrFF5OSpBZWd7x0rtfKXbhA&s,Bài viết chi tiết,1022x673,công trình đang thi công trên vỉa hè,2,
TP. Vinh chỉ đạo dừng thi công các công trình từ ngày 20/1 ...,https://bna.1cdn.vn/2025/01/18/bna_duong-le-hong-phong-dang-duoc-tap-trung-hoan-thien-cac-hang-muc-anh-quang-an.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRC7XgzBmAzwEsIMFKMbwdnAPX82zH4Dwxd4w&s,Báo Nghệ An,2500x1404,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524599.jpg
"Những quy định chiều rộng vỉa hè, hành lang an toàn đường bộ",https://xaynhahcm.net/wp-content/uploads/2021/07/via-he-1024x690.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9K1YIqBQh0A5J0BzM5qj-dFo9onP_n1NU2g&s,XayNhaHCM,1024x690,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524599.jpg
"Cải tạo vỉa hè cuối năm ở Hà Nội: Nơi xây, nơi đào gây lãng ...",https://media.vov.vn/sites/default/files/styles/large/public/2024-11/dao_via_he_16.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDMpjVCJtIDgPBw36mTLgd0_keNRVFC7RM-Q&s,VOV,1200x675,công trình đang thi công trên vỉa hè,2,
Ngổn ngang trên các công trình xây dựng,https://hnm.1cdn.vn/2022/12/29/hanoimoi.com.vn-uploads-images-phananh-2022-12-29-_congtruong2.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWFvjCx26X1MFxXoFKzj7Jmh8jbe3UhEvORQ&s,hanoimoi.com,800x518,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524601.jpg
"Kon Tum: Khốn khổ vì đường phố, vỉa hè thi công ì ạch",http://image.congan.com.vn/thumbnail/CATP-480-2024-10-1/duong-truong-chinh-kon-tum_1280_768_258.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVjeSRgOUlhH2M1kCg25_mY-PGoeEdS4jC9Q&s,Công an,480x288,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524601.jpg
"Hà Nội tạm dừng thi công vỉa hè, đào đường từ 16/1/2024 để ...",https://media.vietnamplus.vn/images/dadb342ab8dc2808f476878603a4ae30063881741f8dc702a32d7f5b2383ab253c0306915db2687284da11c352f4d1733802aa6bcc3d8efd7beea9ea5ec2198681aa6bd702659c148f9eea58a88b827a/via-he-long-duong-ha-noi-3933.jpg.webp,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfDOSUibwABWv5v1q3PlPPOJqLhXBrVHSguQ&s,Vietnamplus,400x267,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524601.webp
Các phường tích cực thực hiện Nghị quyết 21-NQ/TU,http://vuoai.halongcity.gov.vn/ckfinder/userfiles/images/2021/11/15/cac-phuong-tich-cuc-thuc-hien-nghi-quyet-21-nq-tu_20211212170309.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLiBWx1NTp1WFVVdmjCVIuw3dikDNtSU_WPw&s,Hạ Long,600x450,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524601.jpg
"Biện pháp thi công bó vỉa, tấm đan, rãnh, vỉa hè, cây xanh",https://kenhxaydung.vn/storage/blog/tailieu/so-do-to-chuc-thi-cong-via-he.png,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQP9LuZZ-DWojkiobN7mejPJNVsfR1HcYuxxQ&s,Kênh Xây dựng,906x494,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524601.png
Có được phép sử dụng vỉa hè để kinh doanh buôn bán không ...,https://cdn.thuvienphapluat.vn/uploads/Hoidapphapluat/2023/LGD/thang3/ngay10/via-he.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKtz-VTp8QrKF8REBUdRNxJ6ERhlg_rsLpaA&s,Thư Viện Pháp Luật,600x400,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524602.jpg
GẠCH VỈA HÈ GIÁ RẺ,https://giagachkhongnung.com/kcfinder/upload/images/gach-via-he%284%29.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6BpBUUOqPPVYOCg5a4QXtlaMHNsTCcYPEtA&s,Gạch Block GIÁ RẺ,500x500,công trình đang thi công trên vỉa hè,2,
"Vượt nắng, thắng mưa” trên công trình cầu vượt đường sắt",https://baothainguyen.vn/file/e7837c027f6ecd14017ffa4e5f2a0e34/012024/img_8205_20240110102038_20240111104842.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0Y2r4H19nGHgJfcHwa_M6H3JZAkL0PgyqBA&s,Trung tâm Văn hóa và Truyền thông Thành phố Thái Nguyên,1000x616,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524602.jpg
Trồng cây trên vỉa hè có vi phạm pháp luật không?,https://cdn.luatnhadat.vn/upload/bds/MTNC/boi-thuong-thiet-hai-do-cay-ra-sao.png,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2HNFdmLKU5miNP1JXfKXXKJgwv-O2Na9m4A&s,THƯ VIỆN NHÀ ĐẤT,600x400,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524602.png
Mẫu thiết kế định hình của Sở GTVT,https://anphat-cic.vn/upload/images/0014(8).jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJE6_lFVzt1XaDvj9x8gihM3-Zcxk7MBCGrA&s,CÔNG TY TNHH TƯ VẤN KHẢO SÁT THIẾT KẾ AN PHÁT,848x1200,công trình đang thi công trên vỉa hè,2,
Biển Báo Công Trình Đường Bộ Cho Các Công Trình Xây Dựng ...,https://media.istockphoto.com/id/968286258/vi/anh/bi%E1%BB%83n-b%C3%A1o-c%C3%B4ng-tr%C3%ACnh-%C4%91%C6%B0%E1%BB%9Dng-b%E1%BB%99-cho-c%C3%A1c-c%C3%B4ng-tr%C3%ACnh-x%C3%A2y-d%E1%BB%B1ng-tr%C3%AAn-%C4%91%C6%B0%E1%BB%9Dng-ph%E1%BB%91-th%C3%A0nh-ph%E1%BB%91-%C4%91%C6%B0%E1%BB%9Dng-%C4%91ang-thi.jpg?s=1024x1024&w=is&k=20&c=nqcmhsaOWUwgOK5FubFQ3ql7NW_mHpqsZLqSU62LQhw=,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjI6JT5RgXvMf6-uXMu5JLBIIvG5eZXCn3Gw&s,iStock,683x1024,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524603.jpg
"Yên Lạc tăng cường quản lý quy hoạch, kiến trúc, trật tự xây ...",https://yenlac.vinhphuc.gov.vn/noidung/tintuc/PublishingImages/Kinh%20te/994_yl-(3)_2024057217.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4D1WFy5dxhGPoOV3BdoJdyekcaKdEFgAOpQ&s,UBND huyện Yên Lạc,1535x887,công trình đang thi công trên vỉa hè,2,
"Hà Nội: Chủ kinh doanh bị ảnh hưởng vì vỉa hè được ""làm mới ...",https://ddk.1cdn.vn/2024/12/13/20241213_105900.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYHM_o0lgBfIomJSiUlyLvnEAwReZB782ebQ&s,Báo Đại Đoàn Kết,1920x1440,công trình đang thi công trên vỉa hè,2,images/công trình đang thi công trên vỉa hè_1739524608.jpg
UBND tỉnh Đồng Nai,https://dongnai.gov.vn/TinTucHinhAnh/dongnai/969f4adfde97937c8a6ce6cbf90a9e87-2024-07-01.10-49-47.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqIeKm4tjPmo7afDYCDvyY4lLHtUYOD2NXwA&s,UBND tỉnh Đồng Nai,795x530,công trình đang thi công trên vỉa hè,2,
